comment,label,comment_length,comment_cleaned
بد مزه‌ترین پیتزایی که خورده بودم از یه ادویه یا سس توش بود که انقدر بد مزه بود به زور خوردم که سیر بشم دیگه پیتزا باروژ سفارش نمیدم,0,132,بد مزهترین پیتزایی که خورده بودم از یه ادویه یا سس توش بود که انقدر بد مزه بود به زور خوردم که سیر بشم دیگه پیتزا باروژ سفارش نمیدم
خیلی زود به دستم رسید، خوشمزه بود، بسته بندی عالی بود.,1,54,خیلی زود به دستم رسید خوشمزه بود بسته بندی عالی بود
با سلام سفارش من چاشنه قیمه بود در صورتی که چاشنی قورمه سبزی ارسال شد و در ضمن سفارش دیر به دستم رسید,0,101,با سلام سفارش من چاشنه قیمه بود در صورتی که چاشنی قورمه سبزی ارسال شد و در ضمن سفارش دیر به دستم رسید
سفارش با کسری ارسال گردید اصلا راضی نبودم از نحوه برخورد,0,56,سفارش با کسری ارسال گردید اصلا راضی نبودم از نحوه برخورد
کیفیت کروسان مثله همیشه نبود: (خوب نبود,1,39,کیفیت کروسان مثله همیشه نبود خوب نبود
پیتزای سیر و استیک عالیه.,1,25,پیتزای سیر و استیک عالیه
رد پای مرغ با این قیمت و این کیفیت هیچی نمیشه گفت فقط نخرید,0,59,رد پای مرغ با این قیمت و این کیفیت هیچی نمیشه گفت فقط نخرید
خیلی بی‌کیفیت بود و اصلا تازه نبود,0,34,خیلی بیکیفیت بود و اصلا تازه نبود
خیلی عالی بود ممنونم سریع هم بدستم رسید، فقط زمان پختش با فر نیم ساعت شد نه ۱۰ ۱۵ دقه,1,85,خیلی عالی بود ممنونم سریع هم بدستم رسید فقط زمان پختش با فر نیم ساعت شد نه   دقه
ساندویچ معمولا همیشه سرد هست با اینکه فاصله رستوران با منزل من ۵ دقیقه س,1,72,ساندویچ معمولا همیشه سرد هست با اینکه فاصله رستوران با منزل من  دقیقه س
واقعا افتضاح بود هم سرد بود هم نونش قدیمی و مونده,0,49,واقعا افتضاح بود هم سرد بود هم نونش قدیمی و مونده
سرعت عمل و کیفیت عالی,1,21,سرعت عمل و کیفیت عالی
بهتر بود برای نان از ساک پارچه‌ای ویا کاغذی استفاده می‌شد. و اینکه هزینه پیک بسیار بالاست برای این فاصله کم,1,107,بهتر بود برای نان از ساک پارچهای ویا کاغذی استفاده میشد و اینکه هزینه پیک بسیار بالاست برای این فاصله کم
با تشکر از احمد آقای گل تیم تیاکو,1,33,با تشکر از احمد آقای گل تیم تیاکو
همه دل‌درد گرفتیم بعد از خوردن غذا,0,34,همه دلدرد گرفتیم بعد از خوردن غذا
اگر سس پیتزا آلفردو کمتر می‌بود بهتر می‌بود. در کل خوشمزه بود.,1,62,اگر سس پیتزا آلفردو کمتر میبود بهتر میبود در کل خوشمزه بود
روش سالاد و سس و … نبود,0,23,روش سالاد و سس و  نبود
شیرینی خیلی مانده بود و اصلا طعم خوبی نداشت پر شیره بود.,0,56,شیرینی خیلی مانده بود و اصلا طعم خوبی نداشت پر شیره بود
دونات خیلی تازه نبود و مقدار کرم پیراشکی‌ها بسیار کم بود. چیز کیک ژاپنی هم بیشتر طعم کیک پرتغالی می‌داد و سطح روییش هم یک مقدار خشک‌شده بود البته نان تستای نان سحر واقعا عالی هستند,0,180,دونات خیلی تازه نبود و مقدار کرم پیراشکیها بسیار کم بود چیز کیک ژاپنی هم بیشتر طعم کیک پرتغالی میداد و سطح روییش هم یک مقدار خشکشده بود البته نان تستای نان سحر واقعا عالی هستند
همه چی به اندازه و خوب بود. سریع‌ام ارسال شد.,1,45,همه چی به اندازه و خوب بود سریعام ارسال شد
کف قیمت ۳۰ ت برای رستورانی که اکثر خوراکش با اختلاف کمتره و به زور باید کلی مخلفات بخری.,0,88,کف قیمت  ت برای رستورانی که اکثر خوراکش با اختلاف کمتره و به زور باید کلی مخلفات بخری
نان تست تاریخش قدیمی بود,1,24,نان تست تاریخش قدیمی بود
خیلی پر کنجد نبود به نسبت مبلغ، اما کیفیت قابل‌قبول بود,1,55,خیلی پر کنجد نبود به نسبت مبلغ اما کیفیت قابلقبول بود
خوب بود فقط برای سالاد و سیب‌زمینی چنگال نبود,1,45,خوب بود فقط برای سالاد و سیبزمینی چنگال نبود
جا انتقاد وجود نداره,1,20,جا انتقاد وجود نداره
فوق العاده بود …. پیشنهاد می‌کنم حتما میل کنید,1,46,فوق العاده بود  پیشنهاد میکنم حتما میل کنید
مزه کباب خوشمزه نبود، تقریبا خام بود و ماست پر از سیر بود. در کل راضی نبودم.,0,76,مزه کباب خوشمزه نبود تقریبا خام بود و ماست پر از سیر بود در کل راضی نبودم
امیدوارم پیگیری بشه غذا ۱۰ دقیقه پس از سفارش رسید، خب این خیلی خوبه ولی بی‌نهایت سرد، احتمالا غذای از قبل اماده شده …,0,117,امیدوارم پیگیری بشه غذا  دقیقه پس از سفارش رسید خب این خیلی خوبه ولی بینهایت سرد احتمالا غذای از قبل اماده شده
اشتباه انتخاب کردم، راضی بودم,0,29,اشتباه انتخاب کردم راضی بودم
عالی پیک بسیار مودب,1,19,عالی پیک بسیار مودب
همه چیز خوب بود / ارسال، گرم بودن، کیفیت غذا خصوصا ساندویچ اسپ-ن- چیکن که بسیار لذیذ بود. در کل ما از سفارشمون کاملا رضایت داشتیم. فقط سایز پیتزا بنظرم کمی کوچیک بود.,1,166,همه چیز خوب بود  ارسال گرم بودن کیفیت غذا خصوصا ساندویچ اسپن چیکن که بسیار لذیذ بود در کل ما از سفارشمون کاملا رضایت داشتیم فقط سایز پیتزا بنظرم کمی کوچیک بود
همه چی عالی بود. یه چیزی رو که نداشتن هم زنگ زدن و برای جایگزینی اجازه گرفتن بر عکس بقیه سوپرمارکتای اینجا,1,106,همه چی عالی بود یه چیزی رو که نداشتن هم زنگ زدن و برای جایگزینی اجازه گرفتن بر عکس بقیه سوپرمارکتای اینجا
مونده بود تازه نبود,0,19,مونده بود تازه نبود
نودل‌ها خورد شده بود و خیلی از کالا به مشابه تغییر داده‌شده بود بدون این‌که سوالی پرسیده شود. من اگر محصولی رو سفارش میدم انتظار دارم همون محصول تحویل داده بشه!,0,160,نودلها خورد شده بود و خیلی از کالا به مشابه تغییر دادهشده بود بدون اینکه سوالی پرسیده شود من اگر محصولی رو سفارش میدم انتظار دارم همون محصول تحویل داده بشه
خوب بود و کاملا به موقع آمد (البته ساعت ۱۰ شب بود که احتمالا خیابان‌ها خلوت‌تر است),1,83,خوب بود و کاملا به موقع آمد البته ساعت  شب بود که احتمالا خیابانها خلوتتر است
خیلی خوب بود …مرسی,1,18,خیلی خوب بود مرسی
کیفیت برنج بد قرمه سبزی متوسط و قیمه بادنجون خوب بود,1,52,کیفیت برنج بد قرمه سبزی متوسط و قیمه بادنجون خوب بود
غذایه ارسالی سرد بود,0,20,غذایه ارسالی سرد بود
غذاش خوبه اگه کد تخفیف بدین ارزونتر میشه از اسنپ فود ممنونم,1,59,غذاش خوبه اگه کد تخفیف بدین ارزونتر میشه از اسنپ فود ممنونم
لیوان‌های همراه نوشابه کم بود,1,29,لیوانهای همراه نوشابه کم بود
در مجموع خوب ولی سس هالوپ-ن- زیاد نفرستادن با اینکه اصرار کردیم که بیشتر بذارن سس هالوپ-ن- شون فوق‌العاده ست,1,108,در مجموع خوب ولی سس هالوپن زیاد نفرستادن با اینکه اصرار کردیم که بیشتر بذارن سس هالوپن شون فوقالعاده ست
