comment,label,comment_length,comment_cleaned
مثل همیشه عالی اصلا فکر نمی‌کردم پیتزا سبزیجاتش تا این حد خوشمزه باشه پیتزا سبزیجات زیاد می‌خورم ولی این واقعا عالی بود,1,119,مثل همیشه عالی اصلا فکر نمیکردم پیتزا سبزیجاتش تا این حد خوشمزه باشه پیتزا سبزیجات زیاد میخورم ولی این واقعا عالی بود
بدترین پیتزایی که تو عمرم خورده بودم,0,36,بدترین پیتزایی که تو عمرم خورده بودم
به نظرم همه چیز خوب بود,1,23,به نظرم همه چیز خوب بود
غذاتون خوب بود با توجه به قیمت ولی سرد بود,1,42,غذاتون خوب بود با توجه به قیمت ولی سرد بود
سفارش من ۱۶ و ۲۵ دقیقه بود یه ساعت دیگه یعنی ساعت ۱۷ و ۲۵ باید به دستم رسید که متاسفانه ساعت ۱۸ و ۲۷ دقیقه به دستم رسید.,0,120,سفارش من  و  دقیقه بود یه ساعت دیگه یعنی ساعت  و  باید به دستم رسید که متاسفانه ساعت  و  دقیقه به دستم رسید
عالی مخصوصا اینکه تمام نون‌های این رستوران نون جو هست,1,53,عالی مخصوصا اینکه تمام نونهای این رستوران نون جو هست
کیفیت غذا خیلیی خیلیی پایین بود پنیر غذا کامل سوخته بود بطوری که اصلا قابل خوردن نبود و خیارشور داخل ساندویچ انقدر شور بود که نمی‌شد مزه‌اش رو تحمل کرد,0,151,کیفیت غذا خیلیی خیلیی پایین بود پنیر غذا کامل سوخته بود بطوری که اصلا قابل خوردن نبود و خیارشور داخل ساندویچ انقدر شور بود که نمیشد مزهاش رو تحمل کرد
به نظر کم‌کم هانی پارسه هم داره بی‌کیفیت می‌شه. با پول پیک ۱۲ هزارتومنی و کلی معطلی احتمالا دیگه نصرفه سفارش بدم.,0,113,به نظر کمکم هانی پارسه هم داره بیکیفیت میشه با پول پیک  هزارتومنی و کلی معطلی احتمالا دیگه نصرفه سفارش بدم
برعکس سری‌های قبل نان تازه نبود,0,31,برعکس سریهای قبل نان تازه نبود
بستنیا کامل اب شده بودن عکسشم هست بخواین براتون بفرستم,1,54,بستنیا کامل اب شده بودن عکسشم هست بخواین براتون بفرستم
سس اصلا ارسال نشده بود,0,22,سس اصلا ارسال نشده بود
همه چیز عالی و تازه به موقع رسید:) فقط‌ای کاش بادام ژاپنی هم به منو اضافه بشه. ممنونم,1,85,همه چیز عالی و تازه به موقع رسید فقطای کاش بادام ژاپنی هم به منو اضافه بشه ممنونم
سیب زمینی‌ها سوخته بود و کیفیت نداشت. مرغ هم بیشتر از چیزی که در عکس هست گریل شده بود. نکته مثبت قیمت مناسب غذا بود.,1,116,سیب زمینیها سوخته بود و کیفیت نداشت مرغ هم بیشتر از چیزی که در عکس هست گریل شده بود نکته مثبت قیمت مناسب غذا بود
بستنی‌ها آب شده رسید.,0,21,بستنیها آب شده رسید
بحای ۳ تیکه ۱ تیکه به اضافه یه نصفه تیکه فرستادن، سالادش فقط کاهو بود!!!! به توضیحاتم اصلا توجه نکردم من مشتری ثابت بودم ولی الان دیگه پشیمون شدم …,0,147,بحای  تیکه  تیکه به اضافه یه نصفه تیکه فرستادن سالادش فقط کاهو بود به توضیحاتم اصلا توجه نکردم من مشتری ثابت بودم ولی الان دیگه پشیمون شدم
قسمتی از کیک کاملا به مقوا مالیده شده بود و دیگر کیک نبود. روی کیک خراب‌شده بود,0,79,قسمتی از کیک کاملا به مقوا مالیده شده بود و دیگر کیک نبود روی کیک خرابشده بود
واقعا طعم همبرگرخوب بود. راضی بودم.,1,35,واقعا طعم همبرگرخوب بود راضی بودم
زعفران از آشپزخانه‌ی رفتاری دولت رخت بربسته!! ته چین روی برنج‌ها و جوجه‌کباب ران کاملا سپید!!,0,93,زعفران از آشپزخانهی رفتاری دولت رخت بربسته ته چین روی برنجها و جوجهکباب ران کاملا سپید
کیفیت نان باگت خوب بود ولی با کنجد نبود که تعویض شد و دوتومن هم برگردوندند داخل پاکت ولی خوب تعداد ۲ تا ارسال شد به جای چهارتا یعنی دوتا باگت ساده کم ارسال‌شده بود ولی کیفیت نا باگتشون خیلی خوبه,1,194,کیفیت نان باگت خوب بود ولی با کنجد نبود که تعویض شد و دوتومن هم برگردوندند داخل پاکت ولی خوب تعداد  تا ارسال شد به جای چهارتا یعنی دوتا باگت ساده کم ارسالشده بود ولی کیفیت نا باگتشون خیلی خوبه
غذا سرد بدستم رسید و اگر مهمان نداشتم حتما پس می‌دادم ۲۰ دقیقه پس از اتمام زمان خود اسنپ سفارش بدستم رسید شماره پیک نیز فعال نبود و وقتی هنگام تحویل علت را پرسیدم گفت پنج سفارش دیگر هم داشت,0,189,غذا سرد بدستم رسید و اگر مهمان نداشتم حتما پس میدادم  دقیقه پس از اتمام زمان خود اسنپ سفارش بدستم رسید شماره پیک نیز فعال نبود و وقتی هنگام تحویل علت را پرسیدم گفت پنج سفارش دیگر هم داشت
واقعا این همه نونی که با غذا ارسال‌شده به حجم غذا توجه شده این همه بربری رو باید چیکار کنیم ما,0,94,واقعا این همه نونی که با غذا ارسالشده به حجم غذا توجه شده این همه بربری رو باید چیکار کنیم ما
تن ماهی ۳ عدد در سفارش بود که ۲ تا ارسال‌شده,1,44,تن ماهی  عدد در سفارش بود که  تا ارسالشده
ما مشتری حضوری شما هم هستیم. مثل همیشه عالی,1,43,ما مشتری حضوری شما هم هستیم مثل همیشه عالی
سرعت ارسال عالی بود واقعا کمتر از سی دقیقه شد که ترغیبم کرد به سفارش مجدد اما محصول بلغور جو که سفارش داده بودم، قیمت روش ۶۶۰۰ هست که در فاکتور ۸۶۰۰ زده,1,152,سرعت ارسال عالی بود واقعا کمتر از سی دقیقه شد که ترغیبم کرد به سفارش مجدد اما محصول بلغور جو که سفارش داده بودم قیمت روش  هست که در فاکتور  زده
پیک اسنپ بسیار محترم بودن. کباب هم مقل همیشه نرم. خوش عطر و خوش پخت. ممنون,1,74,پیک اسنپ بسیار محترم بودن کباب هم مقل همیشه نرم خوش عطر و خوش پخت ممنون
پیک مخصوصا خوش‌برخورد بود,1,25,پیک مخصوصا خوشبرخورد بود
سریع ارسال شد ممنون,1,19,سریع ارسال شد ممنون
طعمش خوب بود اما زرشک پلو نبود والا، پلو مرغ بود فقط زرشک از کنارش رد شده بود,1,77,طعمش خوب بود اما زرشک پلو نبود والا پلو مرغ بود فقط زرشک از کنارش رد شده بود
مواد روی پیتزا خیلی کم بود. کلا فکر کنم ۱۰۰ گرم مرغ هم نداشت. مزه خوبی هم نداشت.,1,80,مواد روی پیتزا خیلی کم بود کلا فکر کنم  گرم مرغ هم نداشت مزه خوبی هم نداشت
همیشه ازتون خرید می‌کنم همیشه‌ام عالی,1,37,همیشه ازتون خرید میکنم همیشهام عالی
کیک تازه نبود با اینکه نوشته بود گردو و موز خیلی خیلی کم بود! خیلی زیاد خامه داشت و قابل خوردن نبود این حجم از خامه!,0,116,کیک تازه نبود با اینکه نوشته بود گردو و موز خیلی خیلی کم بود خیلی زیاد خامه داشت و قابل خوردن نبود این حجم از خامه
سالاد کهنه و کاهو و هویجش تیره رنگ و تلخ بود و نان برگر شیرین بود!!!!!!!!! و خودش خام و بی‌کیفیت …. از هایدا بعید بود نصفشو ریختم دور گناهش گردن شما …,0,150,سالاد کهنه و کاهو و هویجش تیره رنگ و تلخ بود و نان برگر شیرین بود و خودش خام و بیکیفیت  از هایدا بعید بود نصفشو ریختم دور گناهش گردن شما
