comment,label,comment_length,comment_cleaned
چندبار سیراب شیردون سفارش دادم، نسبتا خوب بود، اما امشب اصلا راضی نیستم و کیفیت خیلی پایین بود,0,94,چندبار سیراب شیردون سفارش دادم نسبتا خوب بود اما امشب اصلا راضی نیستم و کیفیت خیلی پایین بود
نان باگت کاملا مونده بود و اصلا خوب نبود,0,40,نان باگت کاملا مونده بود و اصلا خوب نبود
خیلی بوی گوشت می‌داد,0,20,خیلی بوی گوشت میداد
حجم جوجه خیلی خوب بود، بسته بندی عالی، قیمتشم نسبت به کیفیت واقعا خوبه,0,70,حجم جوجه خیلی خوب بود بسته بندی عالی قیمتشم نسبت به کیفیت واقعا خوبه
فوق‌العاده ولی گرون. تو فودپارتی ک عالی میشه,1,44,فوقالعاده ولی گرون تو فودپارتی ک عالی میشه
اجناس دیر؛ به عبارتی برای شام به قارچ نیاز بود که نیم ساعت پس از شام رسید! همچنین متاسفانه بسته بندی هردوی آن‌ها سوراخ و پاره بود.,0,130,اجناس دیر به عبارتی برای شام به قارچ نیاز بود که نیم ساعت پس از شام رسید همچنین متاسفانه بسته بندی هردوی آنها سوراخ و پاره بود
به نظرم باید به صورت رایگان ارسال می‌شد,0,39,به نظرم باید به صورت رایگان ارسال میشد
افتضاح بود واقعاا کیک له‌شده به من تحویل دادن و هیچی از کیک نمونده بود و همش خورده بود به جعبه کیک واقعا متاسفمم,0,112,افتضاح بود واقعاا کیک لهشده به من تحویل دادن و هیچی از کیک نمونده بود و همش خورده بود به جعبه کیک واقعا متاسفمم
کاملا سرد و معلوم بود خیلی از زمان پخت گذشته بود,0,48,کاملا سرد و معلوم بود خیلی از زمان پخت گذشته بود
بنظر میومد غذا تازه نباشه … و کمی خشک بود.,0,42,بنظر میومد غذا تازه نباشه  و کمی خشک بود
غذا انقدر سرد بود ک‌از دهن افتاده بود و طمع خودشو از دست داده بود اگه می‌خواستم غذای سرد و مونده بخورم در یخچالو باز می‌کردم یچی می‌خوردم پولمم دور نمی‌ریختم,0,157,غذا انقدر سرد بود کاز دهن افتاده بود و طمع خودشو از دست داده بود اگه میخواستم غذای سرد و مونده بخورم در یخچالو باز میکردم یچی میخوردم پولمم دور نمیریختم
روغن جامد رو ریختن رو نون جا پیتزا فروختن!!!,0,44,روغن جامد رو ریختن رو نون جا پیتزا فروختن
غذا به شدت بد مزه بود و کیفیت پایین بود سوپ هم ته گرفته بود جوجه خشک بود برنج کهنه بود مرغ سفت و مانده بود اصلا عجییه که امتیازش ۳ / ۸ یه,0,137,غذا به شدت بد مزه بود و کیفیت پایین بود سوپ هم ته گرفته بود جوجه خشک بود برنج کهنه بود مرغ سفت و مانده بود اصلا عجییه که امتیازش    یه
روگنان سلامت واقعا غذای بی طعم و مزه‌ای بود و فقط طعم پلاستیک سوخته می‌داد. هیچ مزه‌ای نداشت. مرغ هم استیک نبود.,0,112,روگنان سلامت واقعا غذای بی طعم و مزهای بود و فقط طعم پلاستیک سوخته میداد هیچ مزهای نداشت مرغ هم استیک نبود
دقیقا دو ساعت برای یک عدد پیتزا منتظر شدم بله، دو ساعت بعد از ۵ سال مشتری ثابت شما بودن این آخرین باری بود که از شما سفارش دادم!,0,128,دقیقا دو ساعت برای یک عدد پیتزا منتظر شدم بله دو ساعت بعد از  سال مشتری ثابت شما بودن این آخرین باری بود که از شما سفارش دادم
متاسفانه هم مونده بود هم زنجبیلش خیلی زیاد هم خیلی ضخیم اهری که اینطور نمیشه پشیمون شدم از خریدم واقعا,0,102,متاسفانه هم مونده بود هم زنجبیلش خیلی زیاد هم خیلی ضخیم اهری که اینطور نمیشه پشیمون شدم از خریدم واقعا
از لحاظ حجم و کیفیت غذا خوب بود ولی متاسفانه زیاد توجهی‌ی به حمل درست غذا نداشتند که همین مسئله باعث شده بود تا پیتزا از شکل اولیه خودش دربیاد,0,142,از لحاظ حجم و کیفیت غذا خوب بود ولی متاسفانه زیاد توجهیی به حمل درست غذا نداشتند که همین مسئله باعث شده بود تا پیتزا از شکل اولیه خودش دربیاد
ما ۳ تومن فقط پول پیک دادیم پس این دیگه انتظار خیلی زیادی نیس به پیک بگیم بیاد بالا دم در غذا رو تحویل بده اما پیک اصلا انگار نه انگار که ما گفتیم بیاد بالا کیفیت غذای سیب رو قبول دارم خیلی ولی این کار ازشون بعید بود,0,216,ما  تومن فقط پول پیک دادیم پس این دیگه انتظار خیلی زیادی نیس به پیک بگیم بیاد بالا دم در غذا رو تحویل بده اما پیک اصلا انگار نه انگار که ما گفتیم بیاد بالا کیفیت غذای سیب رو قبول دارم خیلی ولی این کار ازشون بعید بود
من باتخفیف اسنپ فود گرفتم عالی بود و راضی بودم امروز مجدد خواستم بگیرم دیدم تخفیفش برداشته‌شده,1,94,من باتخفیف اسنپ فود گرفتم عالی بود و راضی بودم امروز مجدد خواستم بگیرم دیدم تخفیفش برداشتهشده
ممنون از سرویس‌دهی خوبتان,1,25,ممنون از سرویسدهی خوبتان
خوشمزه نبود اصلا، عین گوشت کوبیده دیزی بود,0,42,خوشمزه نبود اصلا عین گوشت کوبیده دیزی بود
ای کاش به توضیحات گذاشته‌شده توسط مشتری توجه می‌شد,0,50,ای کاش به توضیحات گذاشتهشده توسط مشتری توجه میشد
خیلی خوبه فقط تنوع کالاها بسیار کم هست,1,38,خیلی خوبه فقط تنوع کالاها بسیار کم هست
خوب در حد زیاد,1,14,خوب در حد زیاد
سالاد فصل همراه غذا ارسال نشده است,0,34,سالاد فصل همراه غذا ارسال نشده است
عالی بود ب نظر من غذای خوشمزه‌ای بوود,1,37,عالی بود ب نظر من غذای خوشمزهای بوود
همه چیز عالی فقط سس سالاد سزار تند بود,1,38,همه چیز عالی فقط سس سالاد سزار تند بود
کوبیده معمولی بود و جوجه‌کباب خیلی بد! بوی ضخم می‌داد..,0,55,کوبیده معمولی بود و جوجهکباب خیلی بد بوی ضخم میداد
کیفیت واقعا خوب بود. جوجه ترد و خوشمزه، کوبیده‌ی کم چربی و سبک. متشکرم.,1,71,کیفیت واقعا خوب بود جوجه ترد و خوشمزه کوبیدهی کم چربی و سبک متشکرم
سلام شیرینی لطیفه یک کیلو حدودا ۴۰ عدد مگن امابرای من که ۳۰ عدد رسید,0,68,سلام شیرینی لطیفه یک کیلو حدودا  عدد مگن امابرای من که  عدد رسید
پیتزا خمیرش ترد و عالی مواد هم که مثل همیشه پر,1,46,پیتزا خمیرش ترد و عالی مواد هم که مثل همیشه پر
مثل همیشه عالی بود. مرسی,1,24,مثل همیشه عالی بود مرسی
بعد از ۱ ساعت و ربع غذا رو سرد تحویل دادن، واقعا متاسفم,0,55,بعد از  ساعت و ربع غذا رو سرد تحویل دادن واقعا متاسفم
مرغ افتضاح بود نپوخته مثلا بریون سفارش دادم,0,43,مرغ افتضاح بود نپوخته مثلا بریون سفارش دادم
اصلا با سفارش نان ارسال نشده بود,0,32,اصلا با سفارش نان ارسال نشده بود
سیب زمینی‌ها واقعا تعدادشون کم بود و میشه گفت قابل شمارش بودن مرغ خوب پخته نشده بودن و طعم خاصی هم نداشتن فقط داغ رسید,0,118,سیب زمینیها واقعا تعدادشون کم بود و میشه گفت قابل شمارش بودن مرغ خوب پخته نشده بودن و طعم خاصی هم نداشتن فقط داغ رسید
بسیار خوشمزه و حجم غذا خیلی خوب بود برای ۲ نفر کافی حتی گاهی زیاد هم هست من مشتری همیشگی شما هستم و می‌مونم,1,107,بسیار خوشمزه و حجم غذا خیلی خوب بود برای  نفر کافی حتی گاهی زیاد هم هست من مشتری همیشگی شما هستم و میمونم
